Group_Number,Group_Index,PathName_Nuclei,PathName_pAKT,FileName_Nuclei,FileName_pAKT,Metadata_Barcode,Metadata_Column,Metadata_CreationDate,Metadata_CreationTime,Metadata_FieldIndex,Metadata_ImagingComputer,Metadata_PlateSize,Metadata_RowNumber
810,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 2(fld 1 wv DAPI - DAPI).tif,AA - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
811,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 20(fld 1 wv DAPI - DAPI).tif,AA - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
812,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 21(fld 1 wv DAPI - DAPI).tif,AA - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
813,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 22(fld 1 wv DAPI - DAPI).tif,AA - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
814,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 23(fld 1 wv DAPI - DAPI).tif,AA - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
815,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 24(fld 1 wv DAPI - DAPI).tif,AA - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
816,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 25(fld 1 wv DAPI - DAPI).tif,AA - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
817,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 26(fld 1 wv DAPI - DAPI).tif,AA - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
818,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 27(fld 1 wv DAPI - DAPI).tif,AA - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
819,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 28(fld 1 wv DAPI - DAPI).tif,AA - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
820,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 29(fld 1 wv DAPI - DAPI).tif,AA - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
821,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 3(fld 1 wv DAPI - DAPI).tif,AA - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
822,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 30(fld 1 wv DAPI - DAPI).tif,AA - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
823,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 31(fld 1 wv DAPI - DAPI).tif,AA - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
824,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 32(fld 1 wv DAPI - DAPI).tif,AA - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
825,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 33(fld 1 wv DAPI - DAPI).tif,AA - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
826,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 34(fld 1 wv DAPI - DAPI).tif,AA - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
827,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 35(fld 1 wv DAPI - DAPI).tif,AA - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
828,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 36(fld 1 wv DAPI - DAPI).tif,AA - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
829,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 37(fld 1 wv DAPI - DAPI).tif,AA - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
830,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 38(fld 1 wv DAPI - DAPI).tif,AA - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
831,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 39(fld 1 wv DAPI - DAPI).tif,AA - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
832,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 4(fld 1 wv DAPI - DAPI).tif,AA - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
833,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 40(fld 1 wv DAPI - DAPI).tif,AA - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
834,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 41(fld 1 wv DAPI - DAPI).tif,AA - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
835,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 42(fld 1 wv DAPI - DAPI).tif,AA - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
836,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 5(fld 1 wv DAPI - DAPI).tif,AA - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
837,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 6(fld 1 wv DAPI - DAPI).tif,AA - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
838,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 7(fld 1 wv DAPI - DAPI).tif,AA - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
839,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 8(fld 1 wv DAPI - DAPI).tif,AA - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
840,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AA - 9(fld 1 wv DAPI - DAPI).tif,AA - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,27
841,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 1(fld 1 wv DAPI - DAPI).tif,AB - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
842,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 10(fld 1 wv DAPI - DAPI).tif,AB - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
843,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 11(fld 1 wv DAPI - DAPI).tif,AB - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
844,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 12(fld 1 wv DAPI - DAPI).tif,AB - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
845,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 13(fld 1 wv DAPI - DAPI).tif,AB - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
846,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 14(fld 1 wv DAPI - DAPI).tif,AB - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
847,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 15(fld 1 wv DAPI - DAPI).tif,AB - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
848,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 16(fld 1 wv DAPI - DAPI).tif,AB - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
849,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 17(fld 1 wv DAPI - DAPI).tif,AB - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
850,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 18(fld 1 wv DAPI - DAPI).tif,AB - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
851,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 19(fld 1 wv DAPI - DAPI).tif,AB - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
852,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 2(fld 1 wv DAPI - DAPI).tif,AB - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
853,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 20(fld 1 wv DAPI - DAPI).tif,AB - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
854,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 21(fld 1 wv DAPI - DAPI).tif,AB - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
855,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 22(fld 1 wv DAPI - DAPI).tif,AB - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
856,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 23(fld 1 wv DAPI - DAPI).tif,AB - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
857,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 24(fld 1 wv DAPI - DAPI).tif,AB - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
858,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 25(fld 1 wv DAPI - DAPI).tif,AB - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
859,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 26(fld 1 wv DAPI - DAPI).tif,AB - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
860,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 27(fld 1 wv DAPI - DAPI).tif,AB - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
861,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 28(fld 1 wv DAPI - DAPI).tif,AB - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
862,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 29(fld 1 wv DAPI - DAPI).tif,AB - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
863,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 3(fld 1 wv DAPI - DAPI).tif,AB - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
864,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 30(fld 1 wv DAPI - DAPI).tif,AB - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
865,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 31(fld 1 wv DAPI - DAPI).tif,AB - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
866,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 32(fld 1 wv DAPI - DAPI).tif,AB - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
867,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 33(fld 1 wv DAPI - DAPI).tif,AB - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
868,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 34(fld 1 wv DAPI - DAPI).tif,AB - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
869,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 35(fld 1 wv DAPI - DAPI).tif,AB - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
870,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 36(fld 1 wv DAPI - DAPI).tif,AB - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
871,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 37(fld 1 wv DAPI - DAPI).tif,AB - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
872,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 38(fld 1 wv DAPI - DAPI).tif,AB - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
873,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 39(fld 1 wv DAPI - DAPI).tif,AB - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
874,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 4(fld 1 wv DAPI - DAPI).tif,AB - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
875,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 40(fld 1 wv DAPI - DAPI).tif,AB - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
876,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 41(fld 1 wv DAPI - DAPI).tif,AB - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
877,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 42(fld 1 wv DAPI - DAPI).tif,AB - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
878,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 5(fld 1 wv DAPI - DAPI).tif,AB - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
879,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 6(fld 1 wv DAPI - DAPI).tif,AB - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
880,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 7(fld 1 wv DAPI - DAPI).tif,AB - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
881,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 8(fld 1 wv DAPI - DAPI).tif,AB - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
882,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AB - 9(fld 1 wv DAPI - DAPI).tif,AB - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,28
883,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 1(fld 1 wv DAPI - DAPI).tif,AC - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
884,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 10(fld 1 wv DAPI - DAPI).tif,AC - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
885,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 11(fld 1 wv DAPI - DAPI).tif,AC - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
886,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 12(fld 1 wv DAPI - DAPI).tif,AC - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
887,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 13(fld 1 wv DAPI - DAPI).tif,AC - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
888,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 14(fld 1 wv DAPI - DAPI).tif,AC - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
889,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 15(fld 1 wv DAPI - DAPI).tif,AC - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
890,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 16(fld 1 wv DAPI - DAPI).tif,AC - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
891,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 17(fld 1 wv DAPI - DAPI).tif,AC - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
892,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 18(fld 1 wv DAPI - DAPI).tif,AC - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
893,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 19(fld 1 wv DAPI - DAPI).tif,AC - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
894,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 2(fld 1 wv DAPI - DAPI).tif,AC - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
895,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 20(fld 1 wv DAPI - DAPI).tif,AC - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
896,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 21(fld 1 wv DAPI - DAPI).tif,AC - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
897,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 22(fld 1 wv DAPI - DAPI).tif,AC - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
898,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 23(fld 1 wv DAPI - DAPI).tif,AC - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
899,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 24(fld 1 wv DAPI - DAPI).tif,AC - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
900,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 25(fld 1 wv DAPI - DAPI).tif,AC - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
901,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 26(fld 1 wv DAPI - DAPI).tif,AC - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
902,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 27(fld 1 wv DAPI - DAPI).tif,AC - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
903,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 28(fld 1 wv DAPI - DAPI).tif,AC - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
904,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 29(fld 1 wv DAPI - DAPI).tif,AC - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
905,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 3(fld 1 wv DAPI - DAPI).tif,AC - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
906,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 30(fld 1 wv DAPI - DAPI).tif,AC - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
907,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 31(fld 1 wv DAPI - DAPI).tif,AC - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
908,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 32(fld 1 wv DAPI - DAPI).tif,AC - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
909,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 33(fld 1 wv DAPI - DAPI).tif,AC - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
910,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 34(fld 1 wv DAPI - DAPI).tif,AC - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
911,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 35(fld 1 wv DAPI - DAPI).tif,AC - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
912,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 36(fld 1 wv DAPI - DAPI).tif,AC - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
913,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 37(fld 1 wv DAPI - DAPI).tif,AC - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
914,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 38(fld 1 wv DAPI - DAPI).tif,AC - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
915,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 39(fld 1 wv DAPI - DAPI).tif,AC - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
916,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,AC - 4(fld 1 wv DAPI - DAPI).tif,AC - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,29
